experiment_name,run_name,dataset_name,run_number,execution_time_ms,n,t,nx,timestamp
step_size_fixed,jenkins_075,rootfind_stepsize_075,8,37837.248,10,30,3,2025-08-21 21:16:09
step_size_fixed,jenkins_075,rootfind_stepsize_075,9,38207.299,10,30,3,2025-08-21 21:16:47
step_size_fixed,jenkins_075,rootfind_stepsize_075,10,38384.749,10,30,3,2025-08-21 21:17:25
step_size_fixed,jenkins_075,rootfind_stepsize_075,11,38110.517,10,30,3,2025-08-21 21:18:03
step_size_fixed,jenkins_075,rootfind_stepsize_075,12,37567.621,10,30,3,2025-08-21 21:18:41
step_size_fixed,jenkins_075,rootfind_stepsize_075,13,38482.133,10,30,3,2025-08-21 21:19:20
step_size_fixed,jenkins_075,rootfind_stepsize_075,14,39040.892,10,30,3,2025-08-21 21:19:59
step_size_fixed,jenkins_075,rootfind_stepsize_075,15,38310.616,10,30,3,2025-08-21 21:20:37
step_size_fixed,jenkins_075,rootfind_stepsize_075,16,37861.820,10,30,3,2025-08-21 21:21:15
step_size_fixed,jenkins_075,rootfind_stepsize_075,17,37357.326,10,30,3,2025-08-21 21:21:52
step_size_fixed,jenkins_075,rootfind_stepsize_075,18,37846.938,10,30,3,2025-08-21 21:22:30
step_size_fixed,jenkins_075,rootfind_stepsize_075,19,38046.498,10,30,3,2025-08-21 21:23:08
step_size_fixed,jenkins_075,rootfind_stepsize_075,20,36402.021,10,30,3,2025-08-21 21:23:44
step_size_fixed,jenkins_100,rootfind_stepsize_100,1,40409.951,10,30,3,2025-08-21 21:24:35
step_size_fixed,jenkins_100,rootfind_stepsize_100,2,40049.316,10,30,3,2025-08-21 21:25:15
step_size_fixed,jenkins_100,rootfind_stepsize_100,3,38593.192,10,30,3,2025-08-21 21:25:54
step_size_fixed,jenkins_100,rootfind_stepsize_100,4,38549.881,10,30,3,2025-08-21 21:26:32
step_size_fixed,jenkins_100,rootfind_stepsize_100,5,38722.772,10,30,3,2025-08-21 21:27:11
step_size_fixed,jenkins_100,rootfind_stepsize_100,6,38714.777,10,30,3,2025-08-21 21:27:50
step_size_fixed,jenkins_100,rootfind_stepsize_100,7,38398.435,10,30,3,2025-08-21 21:28:28
step_size_fixed,jenkins_100,rootfind_stepsize_100,8,37092.400,10,30,3,2025-08-21 21:29:05
step_size_fixed,jenkins_100,rootfind_stepsize_100,9,40808.268,10,30,3,2025-08-21 21:30:33
step_size_fixed,jenkins_100,rootfind_stepsize_100,10,38479.475,10,30,3,2025-08-21 21:31:12
step_size_fixed,jenkins_100,rootfind_stepsize_100,11,38188.433,10,30,3,2025-08-21 21:31:50
step_size_fixed,jenkins_100,rootfind_stepsize_100,12,38748.147,10,30,3,2025-08-21 21:32:29
step_size_fixed,jenkins_100,rootfind_stepsize_100,13,38638.580,10,30,3,2025-08-21 21:33:07
step_size_fixed,jenkins_100,rootfind_stepsize_100,14,37898.812,10,30,3,2025-08-21 21:33:45
step_size_fixed,jenkins_100,rootfind_stepsize_100,15,37356.680,10,30,3,2025-08-21 21:34:23
step_size_fixed,jenkins_100,rootfind_stepsize_100,16,37768.029,10,30,3,2025-08-21 21:35:00
step_size_fixed,jenkins_100,rootfind_stepsize_100,17,37064.282,10,30,3,2025-08-21 21:35:37
step_size_fixed,jenkins_100,rootfind_stepsize_100,18,38569.677,10,30,3,2025-08-21 21:36:16
step_size_fixed,jenkins_100,rootfind_stepsize_100,19,38067.397,10,30,3,2025-08-21 21:36:54
step_size_fixed,jenkins_100,rootfind_stepsize_100,20,37085.665,10,30,3,2025-08-21 21:37:31
step_size_fixed,jenkins_150,rootfind_stepsize_150,1,40528.306,10,30,3,2025-08-21 21:38:22
step_size_fixed,jenkins_150,rootfind_stepsize_150,2,39330.378,10,30,3,2025-08-21 21:39:01
step_size_fixed,jenkins_150,rootfind_stepsize_150,3,38435.449,10,30,3,2025-08-21 21:39:40
step_size_fixed,jenkins_150,rootfind_stepsize_150,4,38838.533,10,30,3,2025-08-21 21:40:19
step_size_fixed,jenkins_150,rootfind_stepsize_150,5,37929.082,10,30,3,2025-08-21 21:40:57
step_size_fixed,jenkins_150,rootfind_stepsize_150,6,38940.728,10,30,3,2025-08-21 21:41:35
step_size_fixed,jenkins_150,rootfind_stepsize_150,7,38818.028,10,30,3,2025-08-21 21:42:14
step_size_fixed,jenkins_150,rootfind_stepsize_150,9,38542.426,10,30,3,2025-08-21 21:43:31
step_size_fixed,jenkins_150,rootfind_stepsize_150,10,38424.007,10,30,3,2025-08-21 21:44:10
step_size_fixed,jenkins_150,rootfind_stepsize_150,11,37775.246,10,30,3,2025-08-21 21:44:48
step_size_fixed,jenkins_150,rootfind_stepsize_150,12,36919.783,10,30,3,2025-08-21 21:45:25
step_size_fixed,jenkins_150,rootfind_stepsize_150,13,37601.645,10,30,3,2025-08-21 21:46:02
step_size_fixed,jenkins_150,rootfind_stepsize_150,14,36519.158,10,30,3,2025-08-21 21:46:39
step_size_fixed,jenkins_150,rootfind_stepsize_150,14,41004.071,10,30,3,2025-08-21 21:48:25
step_size_fixed,jenkins_150,rootfind_stepsize_150,15,40422.342,10,30,3,2025-08-21 21:49:05
step_size_fixed,jenkins_150,rootfind_stepsize_150,16,40043.369,10,30,3,2025-08-21 21:49:45
step_size_fixed,jenkins_150,rootfind_stepsize_150,17,39474.639,10,30,3,2025-08-21 21:50:25
step_size_fixed,jenkins_150,rootfind_stepsize_150,18,39326.714,10,30,3,2025-08-21 21:51:04
step_size_fixed,jenkins_150,rootfind_stepsize_150,19,38812.861,10,30,3,2025-08-21 21:51:43
step_size_fixed,jenkins_150,rootfind_stepsize_150,20,39022.927,10,30,3,2025-08-21 21:52:22
step_size_fixed,jenkins_300,rootfind_stepsize_300,1,45018.972,10,30,3,2025-08-21 21:53:17
step_size_fixed,jenkins_300,rootfind_stepsize_300,2,44367.498,10,30,3,2025-08-21 21:54:02
step_size_fixed,jenkins_300,rootfind_stepsize_300,3,43505.124,10,30,3,2025-08-21 21:54:45
step_size_fixed,jenkins_300,rootfind_stepsize_300,4,42933.894,10,30,3,2025-08-21 21:55:28
step_size_fixed,jenkins_300,rootfind_stepsize_300,5,42801.731,10,30,3,2025-08-21 21:56:11
step_size_fixed,jenkins_300,rootfind_stepsize_300,6,44937.921,10,30,3,2025-08-21 21:56:56
step_size_fixed,jenkins_300,rootfind_stepsize_300,7,42597.254,10,30,3,2025-08-21 21:57:38
step_size_fixed,jenkins_300,rootfind_stepsize_300,8,42545.882,10,30,3,2025-08-21 21:58:21
step_size_fixed,jenkins_300,rootfind_stepsize_300,9,42753.993,10,30,3,2025-08-21 21:59:04
step_size_fixed,jenkins_300,rootfind_stepsize_300,10,43080.683,10,30,3,2025-08-21 21:59:47
step_size_fixed,jenkins_300,rootfind_stepsize_300,11,43105.908,10,30,3,2025-08-21 22:00:30
step_size_fixed,jenkins_300,rootfind_stepsize_300,12,43240.606,10,30,3,2025-08-21 22:01:13
step_size_fixed,jenkins_300,rootfind_stepsize_300,13,43230.385,10,30,3,2025-08-21 22:01:56
step_size_fixed,jenkins_300,rootfind_stepsize_300,14,42862.390,10,30,3,2025-08-21 22:02:39
step_size_fixed,jenkins_300,rootfind_stepsize_300,15,42830.531,10,30,3,2025-08-21 22:03:22
step_size_fixed,jenkins_300,rootfind_stepsize_300,16,42564.858,10,30,3,2025-08-21 22:04:05
step_size_fixed,jenkins_300,rootfind_stepsize_300,17,42725.672,10,30,3,2025-08-21 22:04:47
step_size_fixed,jenkins_300,rootfind_stepsize_300,18,42593.064,10,30,3,2025-08-21 22:05:30
step_size_fixed,jenkins_300,rootfind_stepsize_300,19,43428.975,10,30,3,2025-08-21 22:06:13
step_size_fixed,jenkins_300,rootfind_stepsize_300,20,42242.596,10,30,3,2025-08-21 22:06:56
step_size_fixed,jenkins_500,rootfind_stepsize_500,1,45065.592,10,30,3,2025-08-21 22:07:51
step_size_fixed,jenkins_500,rootfind_stepsize_500,2,43797.304,10,30,3,2025-08-21 22:08:35
step_size_fixed,jenkins_500,rootfind_stepsize_500,3,43280.332,10,30,3,2025-08-21 22:09:18
step_size_fixed,jenkins_500,rootfind_stepsize_500,4,43093.951,10,30,3,2025-08-21 22:10:01
step_size_fixed,jenkins_500,rootfind_stepsize_500,5,42579.574,10,30,3,2025-08-21 22:10:44
step_size_fixed,jenkins_500,rootfind_stepsize_500,6,43282.778,10,30,3,2025-08-21 22:11:27
step_size_fixed,jenkins_500,rootfind_stepsize_500,7,42811.035,10,30,3,2025-08-21 22:12:10
step_size_fixed,jenkins_500,rootfind_stepsize_500,8,43111.187,10,30,3,2025-08-21 22:12:53
step_size_fixed,jenkins_500,rootfind_stepsize_500,9,43260.627,10,30,3,2025-08-21 22:13:36
step_size_fixed,jenkins_500,rootfind_stepsize_500,10,42948.074,10,30,3,2025-08-21 22:14:19
step_size_fixed,jenkins_500,rootfind_stepsize_500,11,42898.491,10,30,3,2025-08-21 22:15:02
step_size_fixed,jenkins_500,rootfind_stepsize_500,12,43397.340,10,30,3,2025-08-21 22:15:46
step_size_fixed,jenkins_500,rootfind_stepsize_500,13,42793.388,10,30,3,2025-08-21 22:16:28
step_size_fixed,jenkins_500,rootfind_stepsize_500,14,43192.479,10,30,3,2025-08-21 22:17:12
step_size_fixed,jenkins_500,rootfind_stepsize_500,15,42633.391,10,30,3,2025-08-21 22:17:54
step_size_fixed,jenkins_500,rootfind_stepsize_500,16,42563.244,10,30,3,2025-08-21 22:18:37
step_size_fixed,jenkins_500,rootfind_stepsize_500,17,42968.378,10,30,3,2025-08-21 22:19:20
step_size_fixed,jenkins_500,rootfind_stepsize_500,18,42586.907,10,30,3,2025-08-21 22:20:02
step_size_fixed,jenkins_500,rootfind_stepsize_500,19,42838.857,10,30,3,2025-08-21 22:20:45
step_size_fixed,jenkins_500,rootfind_stepsize_500,20,43193.106,10,30,3,2025-08-21 22:21:28
